Source,Target,Weight,SubNodes,SourceUrl,TargetUrl
473,147,1,504,http://house.gov/young/,http://www.house.gov/mariodiaz-balart/
473,170,1,504,http://house.gov/young/,http://www.house.gov/feeney/
473,175,1,504,http://house.gov/young/,http://house.gov/foley/
473,195,1,504,http://house.gov/young/,http://house.gov/goss/
473,208,1,504,http://house.gov/young/,http://house.gov/alceehastings/
473,248,1,504,http://house.gov/young/,http://house.gov/keller/Frset.htm
473,303,1,504,http://house.gov/young/,http://www.house.gov/kenmeek/
473,306,1,504,http://house.gov/young/,http://house.gov/mica/
473,361,1,504,http://house.gov/young/,http://house.gov/putnam/
473,378,1,504,http://house.gov/young/,http://house.gov/ros-lehtinen/
473,402,1,504,http://house.gov/young/,http://house.gov/shaw/
473,422,1,504,http://house.gov/young/,http://house.gov/stearns/
473,462,1,504,http://house.gov/young/,http://house.gov/weldon/
473,464,1,504,http://house.gov/young/,http://house.gov/wexler/
474,10,1,510,http://house.gov/donyoung/,http://resourcescommittee.house.gov/
474,17,2,510,http://house.gov/donyoung/,http://house.gov/transportation/
474,21,1,510,http://house.gov/donyoung/,http://hsc.house.gov/
474,550,1,510,http://house.gov/donyoung/,http://murkowski.senate.gov/
475,10,1,1912,http://akaka.senate.gov/,http://resourcescommittee.house.gov/
475,18,1,1912,http://akaka.senate.gov/,http://veterans.house.gov/
475,27,1,1912,http://akaka.senate.gov/,http://appropriations.senate.gov/
475,28,2,1912,http://akaka.senate.gov/,http://armed-services.senate.gov/
475,30,1,1912,http://akaka.senate.gov/,http://commerce.senate.gov/
475,31,3,1912,http://akaka.senate.gov/,http://energy.senate.gov/
475,40,2,1912,http://akaka.senate.gov/,http://veterans.senate.gov/
475,41,2,1912,http://akaka.senate.gov/,http://ethics.senate.gov/
475,44,2,1912,http://akaka.senate.gov/,http://house.gov/abercrombie/
475,506,1197,1912,http://akaka.senate.gov/,http://daschle.senate.gov/
475,512,70,1912,http://akaka.senate.gov/,http://dorgan.senate.gov/
476,31,2,1365,http://alexander.senate.gov/,http://energy.senate.gov/
476,34,2,1365,http://alexander.senate.gov/,http://foreign.senate.gov/
477,32,1,1055,http://allard.senate.gov/,http://epw.senate.gov/
479,23,2,1174,http://baucus.senate.gov/,http://www.house.gov/jct/
479,26,2,1174,http://baucus.senate.gov/,http://agriculture.senate.gov/
481,25,1,682,http://bennett.senate.gov/,http://house.gov/jec/
481,520,2,682,http://bennett.senate.gov/,http://frist.senate.gov/
482,34,3,1881,http://biden.senate.gov/,http://foreign.senate.gov/
482,494,1,1881,http://biden.senate.gov/,http://carper.senate.gov/
484,42,2,2592,http://bond.senate.gov,http://intelligence.senate.gov/
484,569,1,2592,http://bond.senate.gov,http://talent.senate.gov/
485,34,2,2140,http://boxer.senate.gov/,http://foreign.senate.gov/
485,36,2,2140,http://boxer.senate.gov/,http://indian.senate.gov/nsindex.html
485,402,2,2140,http://boxer.senate.gov/,http://house.gov/shaw/
485,520,2,2140,http://boxer.senate.gov/,http://frist.senate.gov/
485,528,2,2140,http://boxer.senate.gov/,http://hutchison.senate.gov/
485,550,2,2140,http://boxer.senate.gov/,http://murkowski.senate.gov/
485,551,2,2140,http://boxer.senate.gov/,http://murray.senate.gov/
485,557,2,2140,http://boxer.senate.gov/,http://roberts.senate.gov/
485,567,2,2140,http://boxer.senate.gov/,http://stabenow.senate.gov/
486,19,2,4581,http://breaux.senate.gov/,http://waysandmeans.house.gov/
486,23,3,4581,http://breaux.senate.gov/,http://www.house.gov/jct/
486,29,2,4581,http://breaux.senate.gov/,http://banking.senate.gov/
486,30,2,4581,http://breaux.senate.gov/,http://commerce.senate.gov/
486,33,6,4581,http://breaux.senate.gov/,http://finance.senate.gov/
486,37,5,4581,http://breaux.senate.gov/,http://rules.senate.gov/
486,43,161,4581,http://breaux.senate.gov/,http://aging.senate.gov/
486,48,12,4581,http://breaux.senate.gov/,http://house.gov/alexander/
486,54,12,4581,http://breaux.senate.gov/,http://house.gov/baker/
486,237,12,4581,http://breaux.senate.gov/,http://house.gov/jefferson/
486,239,12,4581,http://breaux.senate.gov/,http://house.gov/john/
486,294,12,4581,http://breaux.senate.gov/,http://house.gov/mccrery/
486,431,12,4581,http://breaux.senate.gov/,http://house.gov/tauzin/
486,494,3,4581,http://breaux.senate.gov/,http://carper.senate.gov/
486,500,3,4581,http://breaux.senate.gov/,http://collins.senate.gov/
486,504,5,4581,http://breaux.senate.gov/,http://craig.senate.gov/
486,510,1,4581,http://breaux.senate.gov/,http://dole.senate.gov/
486,515,2,4581,http://breaux.senate.gov/,http://ensign.senate.gov/
486,516,3,4581,http://breaux.senate.gov/,http://enzi.senate.gov/
486,517,3,4581,http://breaux.senate.gov/,http://feingold.senate.gov/
486,519,3,4581,http://breaux.senate.gov/,http://fitzgerald.senate.gov/
486,524,2,4581,http://breaux.senate.gov/,http://hagel.senate.gov/
486,526,1,4581,http://breaux.senate.gov/,http://hatch.senate.gov/
486,531,3,4581,http://breaux.senate.gov/,http://jeffords.senate.gov/
486,535,3,4581,http://breaux.senate.gov/,http://kohl.senate.gov/
486,537,12,4581,http://breaux.senate.gov/,http://landrieu.senate.gov/
486,543,3,4581,http://breaux.senate.gov/,http://lincoln.senate.gov/
486,556,3,4581,http://breaux.senate.gov/,http://reid.senate.gov/
486,559,3,4581,http://breaux.senate.gov/,http://santorum.senate.gov/
486,563,3,4581,http://breaux.senate.gov/,http://shelby.senate.gov/
486,564,1,4581,http://breaux.senate.gov/,http://gsmith.senate.gov/
486,567,3,4581,http://breaux.senate.gov/,http://stabenow.senate.gov/
486,568,1,4581,http://breaux.senate.gov/,http://stevens.senate.gov/
486,569,1,4581,http://breaux.senate.gov/,http://talent.senate.gov/
486,573,3,4581,http://breaux.senate.gov/,http://wyden.senate.gov/
487,30,10,1223,http://brownback.senate.gov/,http://commerce.senate.gov/
488,29,4,10581,http://bunning.senate.gov/,http://banking.senate.gov/
488,31,6,10581,http://bunning.senate.gov/,http://energy.senate.gov/
488,33,2,10581,http://bunning.senate.gov/,http://finance.senate.gov/
488,38,2,10581,http://bunning.senate.gov/,http://budget.senate.gov/
488,40,2,10581,http://bunning.senate.gov/,http://veterans.senate.gov/
488,547,2,10581,http://bunning.senate.gov/,http://mcconnell.senate.gov/
489,406,1,6657,http://www.senate.gov/~burns/,http://house.gov/shimkus/
491,27,174,1914,http://byrd.senate.gov/,http://appropriations.senate.gov/
491,37,1,1914,http://byrd.senate.gov/,http://rules.senate.gov/
492,477,1,664,http://campbell.senate.gov/,http://allard.senate.gov/
493,30,1,659,http://cantwell.senate.gov/,http://commerce.senate.gov/
493,556,1,659,http://cantwell.senate.gov/,http://reid.senate.gov/
494,26,2,7099,http://carper.senate.gov/,http://agriculture.senate.gov/
494,29,2,7099,http://carper.senate.gov/,http://banking.senate.gov/
494,31,6,7099,http://carper.senate.gov/,http://energy.senate.gov/
494,43,4,7099,http://carper.senate.gov/,http://aging.senate.gov/
495,37,1,311,http://chafee.senate.gov/,http://rules.senate.gov/
497,26,8,4345,http://clinton.senate.gov/,http://agriculture.senate.gov/
497,27,8,4345,http://clinton.senate.gov/,http://appropriations.senate.gov/
497,28,10,4345,http://clinton.senate.gov/,http://armed-services.senate.gov/
497,32,55,4345,http://clinton.senate.gov/,http://epw.senate.gov/
497,35,4,4345,http://clinton.senate.gov/,http://labor.senate.gov/
497,43,4,4345,http://clinton.senate.gov/,http://aging.senate.gov/
497,45,4,4345,http://clinton.senate.gov/,http://house.gov/ackerman/
497,77,4,4345,http://clinton.senate.gov/,http://house.gov/boehlert/
497,161,4,4345,http://clinton.senate.gov/,http://house.gov/engel/
497,178,4,4345,http://clinton.senate.gov/,http://house.gov/fossella/
497,216,4,4345,http://clinton.senate.gov/,http://house.gov/hinchey/
497,232,4,4345,http://clinton.senate.gov/,http://house.gov/israel/
497,249,4,4345,http://clinton.senate.gov/,http://house.gov/suekelly/
497,255,4,4345,http://clinton.senate.gov/,http://house.gov/king/
497,280,4,4345,http://clinton.senate.gov/,http://house.gov/lowey/
497,285,4,4345,http://clinton.senate.gov/,http://house.gov/maloney/
497,291,4,4345,http://clinton.senate.gov/,http://house.gov/carolynmccarthy/
497,297,4,4345,http://clinton.senate.gov/,http://house.gov/mchugh/
497,301,4,4345,http://clinton.senate.gov/,http://house.gov/mcnulty/
497,304,4,4345,http://clinton.senate.gov/,http://house.gov/meeks/
497,322,4,4345,http://clinton.senate.gov/,http://house.gov/nadler/
497,340,4,4345,http://clinton.senate.gov/,http://house.gov/owens/
497,362,4,4345,http://clinton.senate.gov/,http://house.gov/quinn/
497,363,4,4345,http://clinton.senate.gov/,http://radanovich.house.gov/
497,366,4,4345,http://clinton.senate.gov/,http://house.gov/rangel/
497,372,4,4345,http://clinton.senate.gov/,http://house.gov/reynolds/
497,399,4,4345,http://clinton.senate.gov/,http://house.gov/serrano/
497,412,4,4345,http://clinton.senate.gov/,http://house.gov/slaughter/
497,427,4,4345,http://clinton.senate.gov/,http://house.gov/sweeney/
497,443,4,4345,http://clinton.senate.gov/,http://house.gov/towns/
497,450,4,4345,http://clinton.senate.gov/,http://house.gov/velazquez/
497,454,4,4345,http://clinton.senate.gov/,http://house.gov/walsh/
497,460,4,4345,http://clinton.senate.gov/,http://house.gov/weiner/
497,477,2,4345,http://clinton.senate.gov/,http://allard.senate.gov/
497,479,2,4345,http://clinton.senate.gov/,http://baucus.senate.gov/
497,482,4,4345,http://clinton.senate.gov/,http://biden.senate.gov/
497,484,2,4345,http://clinton.senate.gov/,http://bond.senate.gov
497,485,6,4345,http://clinton.senate.gov/,http://boxer.senate.gov/
497,491,4,4345,http://clinton.senate.gov/,http://byrd.senate.gov/
497,493,4,4345,http://clinton.senate.gov/,http://cantwell.senate.gov/
497,494,4,4345,http://clinton.senate.gov/,http://carper.senate.gov/
497,495,8,4345,http://clinton.senate.gov/,http://chafee.senate.gov/
497,500,4,4345,http://clinton.senate.gov/,http://collins.senate.gov/
497,502,1,4345,http://clinton.senate.gov/,http://cornyn.senate.gov/
497,503,4,4345,http://clinton.senate.gov/,http://corzine.senate.gov/
497,509,4,4345,http://clinton.senate.gov/,http://dodd.senate.gov/
497,518,4,4345,http://clinton.senate.gov/,http://feinstein.senate.gov/
497,521,2,4345,http://clinton.senate.gov/,http://graham.senate.gov/
497,523,4,4345,http://clinton.senate.gov/,http://gregg.senate.gov/
497,529,2,4345,http://clinton.senate.gov/,http://inhofe.senate.gov/
497,531,6,4345,http://clinton.senate.gov/,http://jeffords.senate.gov/
497,533,4,4345,http://clinton.senate.gov/,http://kennedy.senate.gov/
497,534,4,4345,http://clinton.senate.gov/,http://kerry.senate.gov/
497,539,4,4345,http://clinton.senate.gov/,http://leahy.senate.gov/
497,540,4,4345,http://clinton.senate.gov/,http://levin.senate.gov/
497,542,7,4345,http://clinton.senate.gov/,http://lieberman.senate.gov/
497,548,4,4345,http://clinton.senate.gov/,http://mikulski.senate.gov/
497,550,2,4345,http://clinton.senate.gov/,http://murkowski.senate.gov/
497,551,4,4345,http://clinton.senate.gov/,http://murray.senate.gov/
497,556,2,4345,http://clinton.senate.gov/,http://reid.senate.gov/
497,558,4,4345,http://clinton.senate.gov/,http://rockefeller.senate.gov/
497,559,4,4345,http://clinton.senate.gov/,http://santorum.senate.gov/
497,560,4,4345,http://clinton.senate.gov/,http://sarbanes.senate.gov/
497,561,4,4345,http://clinton.senate.gov/,http://schumer.senate.gov/
497,564,4,4345,http://clinton.senate.gov/,http://gsmith.senate.gov/
497,565,4,4345,http://clinton.senate.gov/,http://snowe.senate.gov/
497,567,4,4345,http://clinton.senate.gov/,http://stabenow.senate.gov/
497,570,4,4345,http://clinton.senate.gov/,http://thomas.senate.gov/
497,571,2,4345,http://clinton.senate.gov/,http://voinovich.senate.gov/
497,572,2,4345,http://clinton.senate.gov/,http://warner.senate.gov/
497,573,6,4345,http://clinton.senate.gov/,http://wyden.senate.gov/
500,28,1,712,http://collins.senate.gov/,http://armed-services.senate.gov/
500,43,1,712,http://collins.senate.gov/,http://aging.senate.gov/
500,565,1,712,http://collins.senate.gov/,http://snowe.senate.gov/
501,38,13,711,http://conrad.senate.gov/,http://budget.senate.gov/
502,39,2,1782,http://cornyn.senate.gov/,http://judiciary.senate.gov/
504,1,1,3617,http://craig.senate.gov/,http://agriculture.house.gov/
504,2,1,3617,http://craig.senate.gov/,http://house.gov/appropriations/
504,4,2,3617,http://craig.senate.gov/,http://edworkforce.house.gov/
504,27,1,3617,http://craig.senate.gov/,http://appropriations.senate.gov/
504,43,1,3617,http://craig.senate.gov/,http://aging.senate.gov/
504,45,1,3617,http://craig.senate.gov/,http://house.gov/ackerman/
504,47,1,3617,http://craig.senate.gov/,http://house.gov/akin/
504,65,1,3617,http://craig.senate.gov/,http://house.gov/bereuter/
504,70,1,3617,http://craig.senate.gov/,http://house.gov/bilirakis/
504,75,1,3617,http://craig.senate.gov/,http://house.gov/blumenauer/
504,77,1,3617,http://craig.senate.gov/,http://house.gov/boehlert/
504,96,1,3617,http://craig.senate.gov/,http://www.house.gov/burton/
504,98,1,3617,http://craig.senate.gov/,http://house.gov/calvert/
504,104,1,3617,http://craig.senate.gov/,http://house.gov/capuano/
504,121,1,3617,http://craig.senate.gov/,http://house.gov/costello/
504,123,1,3617,http://craig.senate.gov/,http://house.gov/cramer/
504,130,1,3617,http://craig.senate.gov/,http://www.house.gov/cunningham/
504,133,1,3617,http://craig.senate.gov/,http://house.gov/jimdavis/
504,134,1,3617,http://craig.senate.gov/,http://house.gov/joanndavis/
504,141,1,3617,http://craig.senate.gov/,http://house.gov/delahunt/
504,143,1,3617,http://craig.senate.gov/,http://tomdelay.house.gov/
504,156,1,3617,http://craig.senate.gov/,http://house.gov/dunn/
504,158,1,3617,http://craig.senate.gov/,http://house.gov/ehlers/
504,160,1,3617,http://craig.senate.gov/,http://house.gov/emerson/
504,165,1,3617,http://craig.senate.gov/,http://house.gov/evans/
504,172,1,3617,http://craig.senate.gov/,http://www.house.gov/filner/
504,175,1,3617,http://craig.senate.gov/,http://house.gov/foley/
504,178,1,3617,http://craig.senate.gov/,http://house.gov/fossella/
504,183,1,3617,http://craig.senate.gov/,http://house.gov/gallegly/
504,192,1,3617,http://craig.senate.gov/,http://house.gov/goode/
504,193,1,3617,http://craig.senate.gov/,http://house.gov/goodlatte/
504,194,1,3617,http://craig.senate.gov/,http://house.gov/gordon/
504,200,1,3617,http://craig.senate.gov/,http://house.gov/greenwood/
504,219,1,3617,http://craig.senate.gov/,http://house.gov/hoekstra/
504,223,1,3617,http://craig.senate.gov/,http://house.gov/hooley/
504,228,1,3617,http://craig.senate.gov/,http://house.gov/hunter/
504,229,1,3617,http://craig.senate.gov/,http://house.gov/hyde/
504,237,1,3617,http://craig.senate.gov/,http://house.gov/jefferson/
504,246,1,3617,http://craig.senate.gov/,http://house.gov/kanjorski/
504,249,1,3617,http://craig.senate.gov/,http://house.gov/suekelly/
504,255,1,3617,http://craig.senate.gov/,http://house.gov/king/
504,261,1,3617,http://craig.senate.gov/,http://house.gov/kolbe/
504,265,1,3617,http://craig.senate.gov/,http://house.gov/langevin/
504,266,1,3617,http://craig.senate.gov/,http://house.gov/lantos/
504,271,1,3617,http://craig.senate.gov/,http://house.gov/leach/
504,272,1,3617,http://craig.senate.gov/,http://house.gov/lee/
504,277,1,3617,http://craig.senate.gov/,http://house.gov/lipinski/
504,278,1,3617,http://craig.senate.gov/,http://www.house.gov/lobiondo/
504,280,1,3617,http://craig.senate.gov/,http://house.gov/lowey/
504,283,1,3617,http://craig.senate.gov/,http://house.gov/lynch/
504,286,1,3617,http://craig.senate.gov/,http://house.gov/manzullo/
504,290,1,3617,http://craig.senate.gov/,http://house.gov/matsui/
504,291,1,3617,http://craig.senate.gov/,http://house.gov/carolynmccarthy/
504,301,1,3617,http://craig.senate.gov/,http://house.gov/mcnulty/
504,302,1,3617,http://craig.senate.gov/,http://house.gov/meehan/
504,308,1,3617,http://craig.senate.gov/,http://house.gov/millender-mcdonald/
504,311,1,3617,http://craig.senate.gov/,http://house.gov/garymiller/
504,322,1,3617,http://craig.senate.gov/,http://house.gov/nadler/
504,333,1,3617,http://craig.senate.gov/,http://house.gov/oberstar/
504,335,1,3617,http://craig.senate.gov/,http://house.gov/olver/
504,346,1,3617,http://craig.senate.gov/,http://house.gov/payne/
504,352,1,3617,http://craig.senate.gov/,http://house.gov/petri/
504,353,1,3617,http://craig.senate.gov/,http://house.gov/pickering/
504,354,1,3617,http://craig.senate.gov/,http://house.gov/pitts/
504,357,1,3617,http://craig.senate.gov/,http://house.gov/pomeroy/
504,360,1,3617,http://craig.senate.gov/,http://house.gov/pryce/
504,365,1,3617,http://craig.senate.gov/,http://house.gov/ramstad/
504,366,1,3617,http://craig.senate.gov/,http://house.gov/rangel/
504,375,1,3617,http://craig.senate.gov/,http://house.gov/mikerogers/
504,378,1,3617,http://craig.senate.gov/,http://house.gov/ros-lehtinen/
504,388,1,3617,http://craig.senate.gov/,http://house.gov/sabo/
504,392,1,3617,http://craig.senate.gov/,http://house.gov/saxton/
504,398,1,3617,http://craig.senate.gov/,http://house.gov/sensenbrenner/
504,402,1,3617,http://craig.senate.gov/,http://house.gov/shaw/
504,410,1,3617,http://craig.senate.gov/,http://house.gov/simpson/
504,412,1,3617,http://craig.senate.gov/,http://house.gov/slaughter/
504,414,1,3617,http://craig.senate.gov/,http://house.gov/chrissmith/
504,417,1,3617,http://craig.senate.gov/,http://house.gov/snyder/
504,419,1,3617,http://craig.senate.gov/,http://house.gov/souder/
504,422,1,3617,http://craig.senate.gov/,http://house.gov/stearns/
504,424,1,3617,http://craig.senate.gov/,http://house.gov/strickland/
504,432,1,3617,http://craig.senate.gov/,http://house.gov/charlestaylor/
504,438,1,3617,http://craig.senate.gov/,http://house.gov/thornberry/
504,439,1,3617,http://craig.senate.gov/,http://house.gov/tiahrt/
504,448,1,3617,http://craig.senate.gov/,http://house.gov/upton/
504,453,1,3617,http://craig.senate.gov/,http://house.gov/walden/
504,455,1,3617,http://craig.senate.gov/,http://house.gov/wamp/
504,459,1,3617,http://craig.senate.gov/,http://house.gov/waxman/
504,461,1,3617,http://craig.senate.gov/,http://house.gov/curtweldon/
504,462,1,3617,http://craig.senate.gov/,http://house.gov/weldon/
504,469,1,3617,http://craig.senate.gov/,http://house.gov/wolf/
504,471,1,3617,http://craig.senate.gov/,http://house.gov/wu/
504,473,1,3617,http://craig.senate.gov/,http://house.gov/young/
504,484,1,3617,http://craig.senate.gov/,http://bond.senate.gov
504,485,1,3617,http://craig.senate.gov/,http://boxer.senate.gov/
504,486,1,3617,http://craig.senate.gov/,http://breaux.senate.gov/
504,487,1,3617,http://craig.senate.gov/,http://brownback.senate.gov/
504,497,1,3617,http://craig.senate.gov/,http://clinton.senate.gov/
504,498,1,3617,http://craig.senate.gov/,http://cochran.senate.gov/
504,500,1,3617,http://craig.senate.gov/,http://collins.senate.gov/
504,506,1,3617,http://craig.senate.gov/,http://daschle.senate.gov/
504,512,1,3617,http://craig.senate.gov/,http://dorgan.senate.gov/
504,513,1,3617,http://craig.senate.gov/,http://durbin.senate.gov/
504,515,1,3617,http://craig.senate.gov/,http://ensign.senate.gov/
504,519,1,3617,http://craig.senate.gov/,http://fitzgerald.senate.gov/
504,521,1,3617,http://craig.senate.gov/,http://graham.senate.gov/
504,522,1,3617,http://craig.senate.gov/,http://grassley.senate.gov/
504,526,1,3617,http://craig.senate.gov/,http://hatch.senate.gov/
504,528,1,3617,http://craig.senate.gov/,http://hutchison.senate.gov/
504,529,1,3617,http://craig.senate.gov/,http://inhofe.senate.gov/
504,530,1,3617,http://craig.senate.gov/,http://inouye.senate.gov/
504,531,1,3617,http://craig.senate.gov/,http://jeffords.senate.gov/
504,532,1,3617,http://craig.senate.gov/,http://johnson.senate.gov/
504,534,1,3617,http://craig.senate.gov/,http://kerry.senate.gov/
504,535,1,3617,http://craig.senate.gov/,http://kohl.senate.gov/
504,537,1,3617,http://craig.senate.gov/,http://landrieu.senate.gov/
504,539,1,3617,http://craig.senate.gov/,http://leahy.senate.gov/
504,540,1,3617,http://craig.senate.gov/,http://levin.senate.gov/
504,541,1,3617,http://craig.senate.gov/,http://house.gov/levin/
504,543,1,3617,http://craig.senate.gov/,http://lincoln.senate.gov/
504,545,1,3617,http://craig.senate.gov/,http://lugar.senate.gov/
504,546,1,3617,http://craig.senate.gov/,http://mccain.senate.gov/
504,552,1,3617,http://craig.senate.gov/,http://bennelson.senate.gov/
504,554,1,3617,http://craig.senate.gov/,http://nickles.senate.gov/
504,557,1,3617,http://craig.senate.gov/,http://roberts.senate.gov/
504,558,1,3617,http://craig.senate.gov/,http://rockefeller.senate.gov/
504,562,1,3617,http://craig.senate.gov/,http://sessions.senate.gov/
504,564,1,3617,http://craig.senate.gov/,http://gsmith.senate.gov/
504,568,1,3617,http://craig.senate.gov/,http://stevens.senate.gov/
504,572,1,3617,http://craig.senate.gov/,http://warner.senate.gov/
504,573,1,3617,http://craig.senate.gov/,http://wyden.senate.gov/
505,29,1,1350,http://crapo.senate.gov/,http://banking.senate.gov/
505,32,4,1350,http://crapo.senate.gov/,http://epw.senate.gov/
505,477,1,1350,http://crapo.senate.gov/,http://allard.senate.gov/
505,520,2,1350,http://crapo.senate.gov/,http://frist.senate.gov/
505,551,2,1350,http://crapo.senate.gov/,http://murray.senate.gov/
506,10,4,4386,http://daschle.senate.gov/,http://resourcescommittee.house.gov/
506,18,4,4386,http://daschle.senate.gov/,http://veterans.house.gov/
506,27,1,4386,http://daschle.senate.gov/,http://appropriations.senate.gov/
506,30,1,4386,http://daschle.senate.gov/,http://commerce.senate.gov/
506,31,1,4386,http://daschle.senate.gov/,http://energy.senate.gov/
506,512,298,4386,http://daschle.senate.gov/,http://dorgan.senate.gov/
507,22,1,1144,http://dayton.senate.gov/,http://jcp.senate.gov/
507,26,1,1144,http://dayton.senate.gov/,http://agriculture.senate.gov/
507,37,1,1144,http://dayton.senate.gov/,http://rules.senate.gov/
507,202,1,1144,http://dayton.senate.gov/,http://house.gov/gutknecht/
507,250,1,1144,http://dayton.senate.gov/,http://markkennedy.house.gov/
507,365,1,1144,http://dayton.senate.gov/,http://house.gov/ramstad/
507,388,1,1144,http://dayton.senate.gov/,http://house.gov/sabo/
507,499,1,1144,http://dayton.senate.gov/,http://coleman.senate.gov
508,27,6,800,http://dewine.senate.gov/,http://appropriations.senate.gov/
508,39,4,800,http://dewine.senate.gov/,http://judiciary.senate.gov/
508,42,2,800,http://dewine.senate.gov/,http://intelligence.senate.gov/
508,244,1,800,http://dewine.senate.gov/,http://house.gov/tubbsjones/
508,440,1,800,http://dewine.senate.gov/,http://house.gov/tiberi/
508,445,1,800,http://dewine.senate.gov/,http://www.house.gov/miketurner/
509,29,2,3862,http://dodd.senate.gov/,http://banking.senate.gov/
510,28,2,2310,http://dole.senate.gov/,http://armed-services.senate.gov/
511,26,1,1671,http://domenici.senate.gov/,http://agriculture.senate.gov/
511,29,1,1671,http://domenici.senate.gov/,http://banking.senate.gov/
511,31,7,1671,http://domenici.senate.gov/,http://energy.senate.gov/
511,32,2,1671,http://domenici.senate.gov/,http://epw.senate.gov/
511,38,1,1671,http://domenici.senate.gov/,http://budget.senate.gov/
511,39,1,1671,http://domenici.senate.gov/,http://judiciary.senate.gov/
512,27,1,697,http://dorgan.senate.gov/,http://appropriations.senate.gov/
512,30,1,697,http://dorgan.senate.gov/,http://commerce.senate.gov/
512,31,1,697,http://dorgan.senate.gov/,http://energy.senate.gov/
513,37,2,1571,http://durbin.senate.gov/,http://rules.senate.gov/
513,42,3,1571,http://durbin.senate.gov/,http://intelligence.senate.gov/
513,243,3,1571,http://durbin.senate.gov/,http://house.gov/timjohnson/
513,258,3,1571,http://durbin.senate.gov/,http://house.gov/kirk/
513,406,4,1571,http://durbin.senate.gov/,http://house.gov/shimkus/
514,10,1,2054,http://edwards.senate.gov/,http://resourcescommittee.house.gov/
514,18,1,2054,http://edwards.senate.gov/,http://veterans.house.gov/
514,27,1,2054,http://edwards.senate.gov/,http://appropriations.senate.gov/
514,30,1,2054,http://edwards.senate.gov/,http://commerce.senate.gov/
514,31,1,2054,http://edwards.senate.gov/,http://energy.senate.gov/
514,42,2,2054,http://edwards.senate.gov/,http://intelligence.senate.gov/
514,56,1,2054,http://edwards.senate.gov/,http://www.house.gov/ballance/
514,95,1,2054,http://edwards.senate.gov/,http://house.gov/burr/
514,117,1,2054,http://edwards.senate.gov/,http://house.gov/coble/
514,164,1,2054,http://edwards.senate.gov/,http://house.gov/etheridge/
514,245,1,2054,http://edwards.senate.gov/,http://house.gov/jones/
514,299,1,2054,http://edwards.senate.gov/,http://house.gov/mcintyre/
514,309,2,2054,http://edwards.senate.gov/,http://www.house.gov/bradmiller/
514,321,1,2054,http://edwards.senate.gov/,http://house.gov/myrick/
514,359,1,2054,http://edwards.senate.gov/,http://house.gov/price/
514,432,1,2054,http://edwards.senate.gov/,http://house.gov/charlestaylor/
514,458,1,2054,http://edwards.senate.gov/,http://house.gov/watt/
514,506,1197,2054,http://edwards.senate.gov/,http://daschle.senate.gov/
514,510,1,2054,http://edwards.senate.gov/,http://dole.senate.gov/
514,512,63,2054,http://edwards.senate.gov/,http://dorgan.senate.gov/
515,28,2,2752,http://ensign.senate.gov/,http://armed-services.senate.gov/
515,30,8,2752,http://ensign.senate.gov/,http://commerce.senate.gov/
515,38,2,2752,http://ensign.senate.gov/,http://budget.senate.gov/
515,40,2,2752,http://ensign.senate.gov/,http://veterans.senate.gov/
516,38,1,2272,http://enzi.senate.gov/,http://budget.senate.gov/
516,43,2,2272,http://enzi.senate.gov/,http://aging.senate.gov/
517,10,1,2006,http://feingold.senate.gov/,http://resourcescommittee.house.gov/
517,18,1,2006,http://feingold.senate.gov/,http://veterans.house.gov/
517,27,1,2006,http://feingold.senate.gov/,http://appropriations.senate.gov/
517,30,1,2006,http://feingold.senate.gov/,http://commerce.senate.gov/
517,31,1,2006,http://feingold.senate.gov/,http://energy.senate.gov/
517,34,2,2006,http://feingold.senate.gov/,http://foreign.senate.gov/
517,38,1,2006,http://feingold.senate.gov/,http://budget.senate.gov/
517,39,1,2006,http://feingold.senate.gov/,http://judiciary.senate.gov/
517,43,1,2006,http://feingold.senate.gov/,http://aging.senate.gov/
517,55,2,2006,http://feingold.senate.gov/,http://tammybaldwin.house.gov/
517,58,2,2006,http://feingold.senate.gov/,http://www.house.gov/barrett/
517,199,2,2006,http://feingold.senate.gov/,http://house.gov/markgreen/
517,254,2,2006,http://feingold.senate.gov/,http://house.gov/kind/
517,259,2,2006,http://feingold.senate.gov/,http://house.gov/kleczka/
517,334,2,2006,http://feingold.senate.gov/,http://house.gov/obey/
517,352,2,2006,http://feingold.senate.gov/,http://house.gov/petri/
517,385,2,2006,http://feingold.senate.gov/,http://house.gov/ryan/
517,398,2,2006,http://feingold.senate.gov/,http://house.gov/sensenbrenner/
517,506,1197,2006,http://feingold.senate.gov/,http://daschle.senate.gov/
517,512,110,2006,http://feingold.senate.gov/,http://dorgan.senate.gov/
518,42,1,3928,http://feinstein.senate.gov/,http://intelligence.senate.gov/
519,26,2,395,http://fitzgerald.senate.gov/,http://agriculture.senate.gov/
519,30,4,395,http://fitzgerald.senate.gov/,http://commerce.senate.gov/
520,19,15,47060,http://frist.senate.gov/,http://waysandmeans.house.gov/
520,33,6,47060,http://frist.senate.gov/,http://finance.senate.gov/
520,35,3,47060,http://frist.senate.gov/,http://labor.senate.gov/
520,37,6,47060,http://frist.senate.gov/,http://rules.senate.gov/
521,40,1,1383,http://graham.senate.gov/,http://veterans.senate.gov/
521,239,1,1383,http://graham.senate.gov/,http://house.gov/john/
521,520,1,1383,http://graham.senate.gov/,http://frist.senate.gov/
